alpha_deg,P_gas_N,F_in_N,F_sum_N,beta_rad,K_N,N_N,Z_N,T_N,M_Nm,a_p_mps2
0,855.299,-13949,-13093.7,0,-13093.7,-0,-13093.7,-0,-0,13343.7
0.5,855.299,-13948.1,-13092.8,0.00290885,-13092.9,-38.0851,-13092,-152.338,-9.1403,13342.8
1,855.299,-13945.3,-13090,0.0058175,-13090.2,-76.1517,-13086.6,-304.591,-18.2755,13340.1
1.5,855.299,-13940.5,-13085.2,0.00872576,-13085.7,-114.182,-13077.8,-456.674,-27.4004,13335.6
2,855.299,-13933.9,-13078.6,0.0116334,-13079.5,-152.156,-13065.4,-608.501,-36.5101,13329.3
2.5,855.299,-13925.4,-13070.1,0.0145403,-13071.5,-190.057,-13049.4,-759.988,-45.5993,13321.1
3,855.299,-13915.1,-13059.8,0.0174462,-13061.8,-227.866,-13029.9,-911.05,-54.663,13311.2
3.5,855.299,-13902.8,-13047.5,0.0203509,-13050.2,-265.565,-13007,-1061.6,-63.6961,13299.5
4,855.299,-13888.7,-13033.4,0.0232543,-13036.9,-303.136,-12980.5,-1211.56,-72.6936,13286
4.5,855.299,-13872.7,-13017.4,0.026156,-13021.8,-340.56,-12950.5,-1360.84,-81.6504,13270.6
5,855.299,-13854.8,-12999.5,0.029056,-13005,-377.819,-12917.1,-1509.36,-90.5616,13253.5
5.5,855.299,-13835,-12979.7,0.031954,-12986.4,-414.895,-12880.2,-1657.04,-99.4222,13234.6
6,855.299,-13813.4,-12958.1,0.0348499,-12966,-451.771,-12839.9,-1803.79,-108.227,13213.9
6.5,855.299,-13789.9,-12934.6,0.0377434,-12943.8,-488.428,-12796.2,-1949.53,-116.972,13191.5
7,855.299,-13764.6,-12909.3,0.0406343,-12919.9,-524.849,-12749.1,-2094.18,-125.651,13167.3
7.5,855.299,-13737.4,-12882.1,0.0435225,-12894.3,-561.015,-12698.7,-2237.67,-134.26,13141.2
8,855.299,-13708.4,-12853.1,0.0464077,-12866.9,-596.91,-12644.9,-2379.9,-142.794,13113.5
8.5,855.299,-13677.5,-12822.2,0.0492898,-12837.8,-632.515,-12587.9,-2520.81,-151.249,13083.9
9,855.299,-13644.8,-12789.5,0.0521685,-12806.9,-667.814,-12527.6,-2660.31,-159.619,13052.7
9.5,855.299,-13610.3,-12755,0.0550437,-12774.3,-702.789,-12464,-2798.33,-167.9,13019.6
10,855.299,-13573.9,-12718.6,0.0579151,-12740,-737.424,-12397.3,-2934.78,-176.087,12984.9
10.5,855.299,-13535.7,-12680.4,0.0607826,-12703.9,-771.701,-12327.5,-3069.61,-184.176,12948.3
11,855.299,-13495.8,-12640.5,0.063646,-12666.1,-805.604,-12254.5,-3202.72,-192.163,12910.1
11.5,855.299,-13454,-12598.7,0.066505,-12626.6,-839.115,-12178.5,-3334.05,-200.043,12870.2
12,855.299,-13410.5,-12555.2,0.0693595,-12585.4,-872.219,-12099.5,-3463.53,-207.812,12828.5
12.5,855.299,-13365.1,-12509.8,0.0722093,-12542.5,-904.9,-12017.5,-3591.08,-215.465,12785.1
13,855.299,-13318,-12462.7,0.0750541,-12497.9,-937.141,-11932.5,-3716.63,-222.998,12740.1
13.5,855.299,-13269.2,-12413.9,0.0778939,-12451.6,-968.926,-11844.7,-3840.12,-230.407,12693.4
14,855.299,-13218.6,-12363.3,0.0807283,-12403.7,-1000.24,-11754.1,-3961.48,-237.689,12644.9
14.5,855.299,-13166.2,-12310.9,0.0835572,-12354,-1031.07,-11660.7,-4080.64,-244.838,12594.9
15,855.299,-13112.2,-12256.9,0.0863804,-12302.7,-1061.39,-11564.5,-4197.54,-251.852,12543.2
15.5,855.299,-13056.4,-12201.1,0.0891977,-12249.8,-1091.2,-11465.7,-4312.11,-258.727,12489.8
16,855.299,-12998.9,-12143.6,0.0920089,-12195.2,-1120.48,-11364.3,-4424.3,-265.458,12434.8
16.5,855.299,-12939.7,-12084.4,0.0948138,-12138.9,-1149.21,-11260.4,-4534.04,-272.042,12378.2
17,855.299,-12878.8,-12023.5,0.0976122,-12081,-1177.38,-11153.9,-4641.27,-278.476,12319.9
17.5,855.299,-12816.3,-11961,0.100404,-12021.5,-1204.98,-11045,-4745.95,-284.757,12260.1
18,855.299,-12752.1,-11896.8,0.103189,-11960.4,-1231.99,-10933.8,-4848,-290.88,12198.7
18.5,855.299,-12686.2,-11830.9,0.105966,-11897.7,-1258.4,-10820.3,-4947.38,-296.843,12135.7
19,855.299,-12618.8,-11763.5,0.108737,-11833.3,-1284.19,-10704.5,-5044.03,-302.642,12071.1
19.5,855.299,-12549.7,-11694.4,0.1115,-11767.4,-1309.35,-10586.5,-5137.91,-308.274,12005.1
20,855.299,-12479,-11623.7,0.114255,-11700,-1333.87,-10466.5,-5228.96,-313.738,11937.4
20.5,855.299,-12406.7,-11551.4,0.117003,-11630.9,-1357.74,-10344.4,-5317.14,-319.028,11868.3
21,855.299,-12332.8,-11477.5,0.119742,-11560.3,-1380.95,-10220.3,-5402.4,-324.144,11797.6
21.5,855.299,-12257.4,-11402.1,0.122473,-11488.2,-1403.47,-10094.3,-5484.7,-329.082,11725.5
22,855.299,-12180.4,-11325.1,0.125196,-11414.5,-1425.31,-9966.56,-5564,-333.84,11651.9
22.5,855.299,-12102,-11246.7,0.12791,-11339.3,-1446.45,-9837.02,-5640.26,-338.416,11576.8
23,855.299,-12022,-11166.7,0.130615,-11262.6,-1466.88,-9705.81,-5713.43,-342.806,11500.2
23.5,855.299,-11940.5,-11085.2,0.133311,-11184.4,-1486.59,-9572.98,-5783.49,-347.009,11422.3
24,855.299,-11857.5,-11002.2,0.135998,-11104.7,-1505.57,-9438.63,-5850.39,-351.024,11342.9
24.5,855.299,-11773,-10917.7,0.138675,-11023.6,-1523.8,-9302.81,-5914.11,-354.847,11262.1
25,855.299,-11687.2,-10831.9,0.141343,-10941,-1541.28,-9165.62,-5974.62,-358.477,11180
25.5,855.299,-11599.8,-10744.5,0.144001,-10856.9,-1558.01,-9027.13,-6031.88,-361.913,11096.5
26,855.299,-11511.1,-10655.8,0.146649,-10771.4,-1573.96,-8887.41,-6085.87,-365.152,11011.6
26.5,855.299,-11421,-10565.7,0.149286,-10684.5,-1589.14,-8746.54,-6136.57,-368.194,10925.4
27,855.299,-11329.5,-10474.2,0.151914,-10596.2,-1603.53,-8604.6,-6183.95,-371.037,10837.9
27.5,855.299,-11236.7,-10381.4,0.15453,-10506.6,-1617.13,-8461.68,-6227.99,-373.68,10749
28,855.299,-11142.5,-10287.2,0.157136,-10415.5,-1629.93,-8317.84,-6268.68,-376.121,10658.9
28.5,855.299,-11047,-10191.7,0.159731,-10323.1,-1641.92,-8173.16,-6305.99,-378.36,10567.6
29,855.299,-10950.2,-10094.9,0.162315,-10229.3,-1653.09,-8027.74,-6339.92,-380.395,10475
29.5,855.299,-10852.1,-9996.79,0.164887,-10134.2,-1663.45,-7881.64,-6370.44,-382.227,10381.1
30,855.299,-10752.7,-9897.44,0.167448,-10037.8,-1672.97,-7734.95,-6397.56,-383.854,10286.1
30.5,855.299,-10652.2,-9796.86,0.169997,-9940.14,-1681.67,-7587.75,-6421.26,-385.275,10189.9
31,855.299,-10550.4,-9695.05,0.172534,-9841.17,-1689.53,-7440.11,-6441.53,-386.492,10092.5
31.5,855.299,-10447.3,-9592.05,0.175059,-9740.93,-1696.54,-7292.13,-6458.37,-387.502,9993.97
32,855.299,-10343.2,-9487.87,0.177571,-9639.44,-1702.71,-7143.87,-6471.78,-388.307,9894.31
32.5,855.299,-10237.8,-9382.52,0.180071,-9536.72,-1708.03,-6995.42,-6481.76,-388.906,9793.54
33,855.299,-10131.3,-9276.04,0.182559,-9432.79,-1712.49,-6846.85,-6488.31,-389.298,9691.68
33.5,855.299,-10023.7,-9168.44,0.185033,-9327.67,-1716.09,-6698.26,-6491.43,-389.486,9588.75
34,855.299,-9915.05,-9059.75,0.187494,-9221.36,-1718.84,-6549.71,-6491.13,-389.468,9484.77
34.5,855.299,-9805.28,-8949.99,0.189942,-9113.9,-1720.72,-6401.29,-6487.42,-389.245,9379.77
35,855.299,-9694.47,-8839.17,0.192377,-9005.29,-1721.74,-6253.07,-6480.31,-388.818,9273.76
35.5,855.299,-9582.62,-8727.32,0.194797,-8895.56,-1721.89,-6105.14,-6469.8,-388.188,9166.77
36,855.299,-9469.76,-8614.46,0.197204,-8784.73,-1721.18,-5957.56,-6455.92,-387.355,9058.81
36.5,855.299,-9355.92,-8500.62,0.199597,-8672.81,-1719.59,-5810.43,-6438.67,-386.32,8949.91
37,855.299,-9241.12,-8385.82,0.201975,-8559.82,-1717.14,-5663.81,-6418.08,-385.085,8840.09
37.5,855.299,-9125.37,-8270.07,0.20434,-8445.78,-1713.82,-5517.78,-6394.17,-383.65,8729.36
38,855.299,-9008.71,-8153.41,0.206689,-8330.72,-1709.63,-5372.42,-6366.95,-382.017,8617.76
38.5,855.299,-8891.15,-8035.85,0.209024,-8214.65,-1704.58,-5227.8,-6336.45,-380.187,8505.31
39,855.299,-8772.72,-7917.42,0.211343,-8097.59,-1698.66,-5083.99,-6302.7,-378.162,8392.01
39.5,855.299,-8653.44,-7798.14,0.213648,-7979.56,-1691.88,-4941.07,-6265.72,-375.943,8277.91
40,855.299,-8533.33,-7678.03,0.215937,-7860.59,-1684.23,-4799.11,-6225.54,-373.532,8163.02
40.5,855.299,-8412.42,-7557.13,0.21821,-7740.69,-1675.72,-4658.19,-6182.19,-370.931,8047.36
41,855.299,-8290.74,-7435.44,0.220468,-7619.88,-1666.36,-4518.37,-6135.71,-368.142,7930.95
41.5,855.299,-8168.3,-7313,0.22271,-7498.18,-1656.15,-4379.71,-6086.12,-365.167,7813.82
42,855.299,-8045.12,-7189.82,0.224936,-7375.63,-1645.09,-4242.3,-6033.47,-362.008,7695.99
42.5,855.299,-7921.24,-7065.94,0.227145,-7252.23,-1633.18,-4106.2,-5977.79,-358.667,7577.49
43,855.299,-7796.68,-6941.38,0.229338,-7128.01,-1620.43,-3971.47,-5919.12,-355.147,7458.33
43.5,855.299,-7671.45,-6816.15,0.231514,-7002.99,-1606.85,-3838.18,-5857.5,-351.45,7338.54
44,855.299,-7545.59,-6690.29,0.233674,-6877.2,-1592.43,-3706.4,-5792.97,-347.578,7218.14
44.5,855.299,-7419.12,-6563.82,0.235816,-6750.65,-1577.2,-3576.17,-5725.58,-343.535,7097.15
45,855.299,-7292.05,-6436.76,0.237941,-6623.37,-1561.14,-3447.58,-5655.37,-339.322,6975.61
45.5,855.299,-7164.43,-6309.13,0.240049,-6495.38,-1544.28,-3320.67,-5582.39,-334.943,6853.52
46,855.299,-7036.26,-6180.97,0.242139,-6366.7,-1526.61,-3195.51,-5506.69,-330.401,6730.92
46.5,855.299,-6907.58,-6052.29,0.244212,-6237.36,-1508.14,-3072.15,-5428.31,-325.698,6607.82
47,855.299,-6778.41,-5923.11,0.246266,-6107.38,-1488.88,-2950.65,-5347.31,-320.839,6484.26
47.5,855.299,-6648.78,-5793.48,0.248303,-5976.78,-1468.85,-2831.07,-5263.74,-315.824,6360.24
48,855.299,-6518.7,-5663.4,0.250321,-5845.59,-1448.04,-2713.45,-5177.65,-310.659,6235.81
48.5,855.299,-6388.2,-5532.9,0.252321,-5713.82,-1426.47,-2597.85,-5089.1,-305.346,6110.97
49,855.299,-6257.3,-5402.01,0.254302,-5581.51,-1404.14,-2484.32,-4998.14,-299.889,5985.76
49.5,855.299,-6126.04,-5270.74,0.256264,-5448.68,-1381.07,-2372.9,-4904.84,-294.29,5860.2
50,855.299,-5994.44,-5139.14,0.258208,-5315.35,-1357.26,-2263.65,-4809.24,-288.554,5734.3
50.5,855.299,-5862.51,-5007.21,0.260132,-5181.54,-1332.73,-2156.61,-4711.41,-282.685,5608.1
51,855.299,-5730.29,-4874.99,0.262037,-5047.28,-1307.49,-2051.82,-4611.41,-276.684,5481.61
51.5,855.299,-5597.79,-4742.49,0.263923,-4912.59,-1281.55,-1949.32,-4509.29,-270.558,5354.87
52,855.299,-5465.05,-4609.75,0.265789,-4777.51,-1254.91,-1849.16,-4405.13,-264.308,5227.88
52.5,855.299,-5332.08,-4476.78,0.267635,-4642.04,-1227.59,-1751.38,-4298.98,-257.939,5100.69
53,855.299,-5198.91,-4343.61,0.269461,-4506.22,-1199.61,-1656,-4190.91,-251.454,4973.3
53.5,855.299,-5065.57,-4210.27,0.271267,-4370.07,-1170.97,-1563.07,-4080.97,-244.858,4845.74
54,855.299,-4932.07,-4076.77,0.273053,-4233.62,-1141.69,-1472.62,-3969.25,-238.155,4718.04
54.5,855.299,-4798.45,-3943.15,0.274818,-4096.89,-1111.78,-1384.68,-3855.79,-231.348,4590.22
55,855.299,-4664.72,-3809.43,0.276563,-3959.9,-1081.25,-1299.29,-3740.68,-224.441,4462.29
55.5,855.299,-4530.92,-3675.62,0.278287,-3822.69,-1050.13,-1216.46,-3623.97,-217.438,4334.29
56,855.299,-4397.06,-3541.76,0.27999,-3685.27,-1018.41,-1136.23,-3505.74,-210.344,4206.24
56.5,855.299,-4263.16,-3407.86,0.281672,-3547.67,-986.117,-1058.62,-3386.04,-203.163,4078.16
57,855.299,-4129.26,-3273.96,0.283333,-3409.92,-953.265,-983.651,-3264.96,-195.898,3950.06
57.5,855.299,-3995.37,-3140.07,0.284972,-3272.03,-919.868,-911.35,-3142.55,-188.553,3821.98
58,855.299,-3861.52,-3006.22,0.28659,-3134.04,-885.94,-841.733,-3018.89,-181.134,3693.94
58.5,855.299,-3727.73,-2872.43,0.288186,-2995.98,-851.497,-774.818,-2894.05,-173.643,3565.96
59,855.299,-3594.02,-2738.72,0.28976,-2857.86,-816.554,-710.622,-2768.1,-166.086,3438.05
59.5,855.299,-3460.42,-2605.12,0.291313,-2719.71,-781.126,-649.157,-2641.1,-158.466,3310.25
60,855.299,-3326.95,-2471.65,0.292843,-2581.55,-745.23,-590.436,-2513.13,-150.788,3182.57
60.5,855.299,-3193.63,-2338.33,0.294351,-2443.42,-708.882,-534.47,-2384.25,-143.055,3055.04
61,855.299,-3060.49,-2205.19,0.295836,-2305.33,-672.097,-481.267,-2254.54,-135.272,2927.67
61.5,855.299,-2927.54,-2072.24,0.297299,-2167.32,-634.892,-430.834,-2124.07,-127.444,2800.5
62,855.299,-2794.81,-1939.51,0.29874,-2029.4,-597.285,-383.176,-1992.9,-119.574,2673.53
62.5,855.299,-2662.33,-1807.03,0.300157,-1891.6,-559.291,-338.296,-1861.11,-111.666,2546.79
63,855.299,-2530.11,-1674.81,0.301552,-1753.95,-520.927,-296.197,-1728.76,-103.726,2420.31
63.5,855.299,-2398.17,-1542.87,0.302923,-1616.47,-482.212,-256.878,-1595.93,-95.7558,2294.1
64,855.299,-2266.54,-1411.24,0.304271,-1479.19,-443.161,-220.336,-1462.68,-87.761,2168.18
64.5,855.299,-2135.24,-1279.94,0.305596,-1342.12,-403.793,-186.57,-1329.09,-79.7454,2042.57
65,855.299,-2004.28,-1148.98,0.306898,-1205.3,-364.125,-155.573,-1195.22,-71.7131,1917.3
65.5,855.299,-1873.7,-1018.4,0.308175,-1068.75,-324.174,-127.338,-1061.14,-63.6683,1792.39
66,855.299,-1743.51,-888.208,0.309429,-932.494,-283.959,-101.858,-926.915,-55.6149,1667.84
66.5,855.299,-1613.73,-758.427,0.31066,-796.556,-243.497,-79.1209,-792.617,-47.557,1543.7
67,855.299,-1484.38,-629.077,0.311866,-660.96,-202.806,-59.1165,-658.311,-39.4987,1419.96
67.5,855.299,-1355.48,-500.18,0.313048,-525.73,-161.904,-41.8308,-524.064,-31.4438,1296.66
68,855.299,-1227.05,-371.754,0.314206,-390.891,-120.809,-27.249,-389.94,-23.3964,1173.8
68.5,855.299,-1099.12,-243.82,0.315339,-256.466,-79.54,-15.3547,-256.006,-15.3603,1051.42
69,855.299,-971.695,-116.396,0.316449,-122.478,-38.1143,-6.12997,-122.324,-7.33946,929.527
69.5,855.299,-844.802,10.4965,0.317533,11.0489,3.44972,0.4447,11.0399,0.662395,808.141
70,855.299,-718.458,136.84,0.318593,144.091,45.1338,4.39017,144.024,8.64146,687.28
70.5,855.299,-592.683,262.616,0.319628,276.626,86.9198,5.72874,276.567,16.594,566.963
71,855.299,-467.494,387.805,0.320639,408.631,128.789,4.48414,408.606,24.5164,447.207
71.5,855.299,-342.91,512.389,0.321624,540.082,170.724,0.68145,540.082,32.4049,328.029
72,855.299,-218.949,636.349,0.322585,670.958,212.706,-5.65291,670.934,40.2561,209.448
72.5,855.299,-95.629,759.67,0.32352,801.236,254.717,-14.4912,801.105,48.0663,91.479
73,855.299,27.0328,882.331,0.32443,930.894,296.739,-25.8045,930.536,55.8322,-25.8597
73.5,855.299,149.019,1004.32,0.325314,1059.91,338.754,-39.5624,1059.17,63.5502,-142.552
74,855.299,270.312,1125.61,0.326173,1188.26,380.743,-55.7336,1186.95,71.2172,-258.582
74.5,855.299,390.896,1246.19,0.327007,1315.93,422.69,-74.2855,1313.83,78.8298,-373.933
75,855.299,510.754,1366.05,0.327815,1442.89,464.575,-95.1842,1439.75,86.3848,-488.59
75.5,855.299,629.87,1485.17,0.328597,1569.12,506.381,-118.395,1564.65,93.879,-602.536
76,855.299,748.228,1603.53,0.329354,1694.61,548.091,-143.882,1688.49,101.309,-715.758
76.5,855.299,865.812,1721.11,0.330085,1819.33,589.686,-171.608,1811.22,108.673,-828.239
77,855.299,982.607,1837.91,0.33079,1943.26,631.15,-201.535,1932.78,115.967,-939.965
77.5,855.299,1098.6,1953.9,0.331469,2066.38,672.466,-233.625,2053.13,123.188,-1050.92
78,855.299,1213.77,2069.07,0.332121,2188.67,713.615,-267.837,2172.22,130.333,-1161.1
78.5,855.299,1328.11,2183.4,0.332748,2310.12,754.581,-304.131,2290.01,137.401,-1270.47
79,855.299,1441.6,2296.89,0.333348,2430.7,795.347,-342.466,2406.45,144.387,-1379.04
79.5,855.299,1554.22,2409.52,0.333923,2550.4,835.897,-382.799,2521.5,151.29,-1486.78
80,855.299,1665.98,2521.27,0.334471,2669.19,876.213,-425.087,2635.12,158.107,-1593.68
80.5,855.299,1776.84,2632.14,0.334992,2787.06,916.28,-469.286,2747.27,164.836,-1699.73
81,855.299,1886.8,2742.1,0.335487,2904,956.081,-515.352,2857.9,171.474,-1804.92
81.5,855.299,1995.85,2851.15,0.335956,3019.98,995.601,-563.239,2966.99,178.019,-1909.24
82,855.299,2103.97,2959.27,0.336398,3134.98,1034.82,-612.903,3074.49,184.469,-2012.66
82.5,855.299,2211.15,3066.45,0.336814,3249,1073.73,-664.297,3180.36,190.822,-2115.19
83,855.299,2317.38,3172.67,0.337203,3362.01,1112.32,-717.374,3284.58,197.075,-2216.81
83.5,855.299,2422.64,3277.94,0.337565,3474,1150.56,-772.087,3387.12,203.227,-2317.51
84,855.299,2526.93,3382.23,0.337901,3584.95,1188.44,-828.388,3487.93,209.276,-2417.27
84.5,855.299,2630.24,3485.54,0.33821,3694.85,1225.95,-886.229,3586.99,215.22,-2516.1
85,855.299,2732.55,3587.85,0.338492,3803.68,1263.07,-945.562,3684.28,221.057,-2613.97
85.5,855.299,2833.86,3689.16,0.338747,3911.44,1299.79,-1006.34,3779.76,226.786,-2710.88
86,855.299,2934.15,3789.45,0.338976,4018.09,1336.1,-1068.51,3873.42,232.405,-2806.82
86.5,855.299,3033.41,3888.71,0.339178,4123.64,1371.98,-1132.02,3965.21,237.913,-2901.77
87,855.299,3131.64,3986.94,0.339352,4228.06,1407.42,-1196.83,4055.13,243.308,-2995.74
87.5,855.299,3228.82,4084.12,0.3395,4331.35,1442.41,-1262.89,4143.15,248.589,-3088.71
88,855.299,3324.96,4180.26,0.339622,4433.49,1476.93,-1330.14,4229.25,253.755,-3180.67
88.5,855.299,3420.03,4275.33,0.339716,4534.47,1510.97,-1398.54,4313.41,258.805,-3271.61
89,855.299,3514.03,4369.33,0.339783,4634.29,1544.53,-1468.04,4395.62,263.737,-3361.53
89.5,855.299,3606.96,4462.25,0.339823,4732.91,1577.58,-1538.58,4475.85,268.551,-3450.43
90,855.299,3698.8,4554.1,0.339837,4830.35,1610.12,-1610.12,4554.1,273.246,-3538.28
90.5,855.299,3789.55,4644.84,0.339823,4926.58,1642.13,-1682.6,4630.34,277.82,-3625.09
91,855.299,3879.2,4734.5,0.339783,5021.6,1673.61,-1755.98,4704.57,282.274,-3710.85
91.5,855.299,3967.74,4823.04,0.339716,5115.39,1704.55,-1830.21,4776.77,286.606,-3795.56
92,855.299,4055.18,4910.48,0.339622,5207.95,1734.93,-1905.24,4846.94,290.816,-3879.2
92.5,855.299,4141.5,4996.8,0.3395,5299.27,1764.74,-1981.02,4915.06,294.904,-3961.77
93,855.299,4226.69,5081.99,0.339352,5389.34,1793.99,-2057.5,4981.14,298.868,-4043.27
93.5,855.299,4310.76,5166.06,0.339178,5478.16,1822.65,-2134.63,5045.16,302.709,-4123.69
94,855.299,4393.7,5249,0.338976,5565.71,1850.72,-2212.36,5107.11,306.427,-4203.03
94.5,855.299,4475.5,5330.8,0.338747,5651.99,1878.19,-2290.65,5167.01,310.02,-4281.28
95,855.299,4556.16,5411.46,0.338492,5737,1905.05,-2369.45,5224.83,313.49,-4358.44
95.5,855.299,4635.67,5490.97,0.33821,5820.72,1931.31,-2448.7,5280.59,316.835,-4434.5
96,855.299,4714.04,5569.34,0.337901,5903.15,1956.94,-2528.37,5334.27,320.056,-4509.47
96.5,855.299,4791.26,5646.55,0.337565,5984.28,1981.94,-2608.41,5385.9,323.154,-4583.33
97,855.299,4867.32,5722.61,0.337203,6064.12,2006.31,-2688.76,5435.45,326.127,-4656.09
97.5,855.299,4942.22,5797.52,0.336814,6142.66,2030.04,-2769.4,5482.95,328.977,-4727.75
98,855.299,5015.96,5871.26,0.336398,6219.89,2053.12,-2850.26,5528.38,331.703,-4798.29
98.5,855.299,5088.55,5943.84,0.335956,6295.81,2075.55,-2931.31,5571.77,334.306,-4867.72
99,855.299,5159.97,6015.27,0.335487,6370.42,2097.33,-3012.5,5613.11,336.787,-4936.04
99.5,855.299,5230.22,6085.52,0.334992,6443.71,2118.45,-3093.79,5652.42,339.145,-5003.25
100,855.299,5299.31,6154.61,0.334471,6515.68,2138.9,-3175.14,5689.69,341.382,-5069.34
100.5,855.299,5367.24,6222.54,0.333923,6586.34,2158.68,-3256.5,5724.95,343.497,-5134.32
101,855.299,5434,6289.3,0.333348,6655.68,2177.8,-3337.84,5758.2,345.492,-5198.18
101.5,855.299,5499.59,6354.89,0.332748,6723.7,2196.24,-3419.11,5789.46,347.367,-5260.93
102,855.299,5564.02,6419.32,0.332121,6790.4,2214,-3500.27,5818.72,349.123,-5322.56
102.5,855.299,5627.28,6482.58,0.331469,6855.77,2231.09,-3581.29,5846.02,350.761,-5383.08
103,855.299,5689.38,6544.68,0.33079,6919.83,2247.49,-3662.12,5871.37,352.282,-5442.49
103.5,855.299,5750.32,6605.62,0.330085,6982.57,2263.21,-3742.73,5894.77,353.686,-5500.78
104,855.299,5810.09,6665.39,0.329354,7044,2278.25,-3823.08,5916.24,354.975,-5557.96
104.5,855.299,5868.71,6724.01,0.328597,7104.11,2292.61,-3903.14,5935.81,356.149,-5614.03
105,855.299,5926.17,6781.47,0.327815,7162.91,2306.28,-3982.87,5953.49,357.209,-5669
105.5,855.299,5982.47,6837.77,0.327007,7220.4,2319.26,-4062.23,5969.29,358.157,-5722.86
106,855.299,6037.63,6892.93,0.326173,7276.58,2331.57,-4141.19,5983.24,358.994,-5775.62
106.5,855.299,6091.63,6946.93,0.325314,7331.46,2343.18,-4219.72,5995.35,359.721,-5827.28
107,855.299,6144.49,6999.79,0.32443,7385.05,2354.12,-4297.79,6005.65,360.339,-5877.84
107.5,855.299,6196.21,7051.5,0.32352,7437.34,2364.37,-4375.37,6014.16,360.85,-5927.31
108,855.299,6246.79,7102.08,0.322585,7488.34,2373.94,-4452.42,6020.89,361.254,-5975.7
108.5,855.299,6296.23,7151.53,0.321624,7538.06,2382.84,-4528.92,6025.88,361.553,-6023
109,855.299,6344.55,7199.85,0.320639,7586.5,2391.06,-4604.83,6029.14,361.748,-6069.22
109.5,855.299,6391.74,7247.04,0.319628,7633.67,2398.6,-4680.14,6030.69,361.842,-6114.37
110,855.299,6437.82,7293.12,0.318593,7679.58,2405.48,-4754.81,6030.57,361.834,-6158.44
110.5,855.299,6482.78,7338.08,0.317533,7724.23,2411.69,-4828.81,6028.79,361.727,-6201.45
111,855.299,6526.64,7381.94,0.316449,7767.63,2417.23,-4902.13,6025.37,361.522,-6243.41
111.5,855.299,6569.39,7424.69,0.315339,7809.78,2422.12,-4974.74,6020.35,361.221,-6284.3
112,855.299,6611.05,7466.35,0.314206,7850.7,2426.35,-5046.61,6013.75,360.825,-6324.16
112.5,855.299,6651.62,7506.92,0.313048,7890.4,2429.93,-5117.73,6005.6,360.336,-6362.97
113,855.299,6691.11,7546.41,0.311866,7928.88,2432.86,-5188.07,5995.91,359.755,-6400.74
113.5,855.299,6729.52,7584.82,0.31066,7966.14,2435.14,-5257.61,5984.73,359.084,-6437.49
114,855.299,6766.87,7622.17,0.309429,8002.22,2436.8,-5326.34,5972.06,358.324,-6473.21
114.5,855.299,6803.16,7658.46,0.308175,8037.1,2437.82,-5394.23,5957.95,357.477,-6507.93
115,855.299,6838.4,7693.69,0.306898,8070.8,2438.21,-5461.26,5942.42,356.545,-6541.63
115.5,855.299,6872.59,7727.89,0.305596,8103.33,2437.98,-5527.43,5925.5,355.53,-6574.34
116,855.299,6905.75,7761.04,0.304271,8134.71,2437.14,-5592.71,5907.21,354.432,-6606.06
116.5,855.299,6937.88,7793.18,0.302923,8164.94,2435.69,-5657.08,5887.58,353.255,-6636.8
117,855.299,6968.99,7824.29,0.301552,8194.03,2433.64,-5720.55,5866.64,351.998,-6666.56
117.5,855.299,6999.1,7854.39,0.300157,8222,2431,-5783.08,5844.42,350.665,-6695.36
118,855.299,7028.2,7883.5,0.29874,8248.86,2427.77,-5844.67,5820.95,349.257,-6723.2
118.5,855.299,7056.32,7911.62,0.297299,8274.62,2423.96,-5905.31,5796.25,347.775,-6750.1
119,855.299,7083.46,7938.75,0.295836,8299.29,2419.57,-5964.99,5770.36,346.222,-6776.06
119.5,855.299,7109.62,7964.92,0.294351,8322.88,2414.62,-6023.7,5743.3,344.598,-6801.09
120,855.299,7134.83,7990.13,0.292843,8345.42,2409.11,-6081.42,5715.1,342.906,-6825.21
120.5,855.299,7159.09,8014.39,0.291313,8366.91,2403.06,-6138.15,5685.79,341.147,-6848.41
121,855.299,7182.41,8037.71,0.28976,8387.36,2396.46,-6193.89,5655.4,339.324,-6870.72
121.5,855.299,7204.8,8060.1,0.288186,8406.79,2389.32,-6248.62,5623.95,337.437,-6892.14
122,855.299,7226.28,8081.58,0.28659,8425.21,2381.66,-6302.35,5591.48,335.489,-6912.69
122.5,855.299,7246.85,8102.15,0.284972,8442.65,2373.48,-6355.06,5558.01,333.481,-6932.36
123,855.299,7266.53,8121.83,0.283333,8459.1,2364.8,-6406.75,5523.58,331.415,-6951.19
123.5,855.299,7285.32,8140.62,0.281672,8474.59,2355.61,-6457.42,5488.2,329.292,-6969.17
124,855.299,7303.25,8158.55,0.27999,8489.13,2345.94,-6507.07,5451.91,327.115,-6986.32
124.5,855.299,7320.32,8175.61,0.278287,8502.74,2335.78,-6555.69,5414.74,324.884,-7002.64
125,855.299,7336.54,8191.83,0.276563,8515.42,2325.14,-6603.29,5376.71,322.603,-7018.16
125.5,855.299,7351.92,8207.22,0.274818,8527.21,2314.04,-6649.86,5337.85,320.271,-7032.88
126,855.299,7366.49,8221.78,0.273053,8538.1,2302.49,-6695.4,5298.19,317.892,-7046.81
126.5,855.299,7380.24,8235.54,0.271267,8548.13,2290.49,-6739.91,5257.76,315.466,-7059.97
