V,P
0.0011927,419490
0.00119454,418653
0.00119637,417818
0.00119821,416987
0.00120004,416158
0.00120187,415333
0.00120371,414510
0.00120554,413690
0.00120738,412873
0.00120921,412059
0.00121105,411248
0.00121288,410439
0.00121472,409634
0.00121655,408831
0.00121839,408031
0.00122022,407233
0.00122206,406439
0.00122389,405647
0.00122572,404858
0.00122756,404071
0.00122939,403288
0.00123123,402507
0.00123306,401728
0.0012349,400952
0.00123673,400179
0.00123857,399409
0.0012404,398641
0.00124224,397876
0.00124407,397113
0.00124407,397113
0.00124407,150000
0.00124407,150000
0.000103673,150000
0.000103673,150000
0.000103673,100000
0.000103673,100000
0.00124407,100000
