alpha_deg,P_gas_N,F_in_N,F_sum_N,beta_rad,K_N,N_N,Z_N,T_N,M_Nm,a_p_mps2
439.5,10998.2,1813.59,12811.8,0.333923,13560.8,4444.58,-2035.4,13407.2,737.397,-942.309
440,10894.1,1940.86,12835,0.334471,13588,4460.51,-2163.98,13414.5,737.8,-1008.44
440.5,10792,2067.11,12859.1,0.334992,13615.9,4476.4,-2292.65,13421.5,738.184,-1074.04
441,10691.7,2192.33,12884,0.335487,13644.7,4492.23,-2421.42,13428.1,738.546,-1139.1
441.5,10593.2,2316.48,12909.7,0.335956,13674.1,4507.98,-2550.29,13434.2,738.882,-1203.61
442,10496.5,2439.58,12936.1,0.336398,13704.2,4523.62,-2679.24,13439.8,739.188,-1267.56
442.5,10401.6,2561.58,12963.2,0.336814,13734.9,4539.15,-2808.28,13444.8,739.463,-1330.96
443,10308.4,2682.5,12990.9,0.337203,13766.2,4554.53,-2937.38,13449.2,739.704,-1393.78
443.5,10216.9,2802.3,13019.2,0.337565,13797.9,4569.74,-3066.55,13452.8,739.906,-1456.03
444,10127,2920.99,13048,0.337901,13830.1,4584.78,-3195.77,13455.8,740.069,-1517.7
444.5,10038.8,3038.54,13077.3,0.33821,13862.6,4599.61,-3325.02,13458,740.188,-1578.77
445,9952.1,3154.94,13107,0.338492,13895.5,4614.21,-3454.3,13459.3,740.263,-1639.26
445.5,9866.96,3270.19,13137.1,0.338747,13928.7,4628.58,-3583.59,13459.8,740.289,-1699.14
446,9783.33,3384.27,13167.6,0.338976,13962.1,4642.69,-3712.86,13459.4,740.266,-1758.41
446.5,9701.17,3497.16,13198.3,0.339178,13995.7,4656.53,-3842.1,13458,740.19,-1817.07
447,9620.47,3608.87,13229.3,0.339352,14029.4,4670.07,-3971.3,13455.6,740.059,-1875.11
447.5,9541.18,3719.37,13260.6,0.3395,14063.3,4683.3,-4100.42,13452.2,739.872,-1932.53
448,9463.29,3828.67,13292,0.339622,14097.2,4696.19,-4229.45,13447.8,739.626,-1989.31
448.5,9386.75,3936.74,13323.5,0.339716,14131.1,4708.75,-4358.37,13442.2,739.32,-2045.47
449,9311.55,4043.59,13355.1,0.339783,14165,4720.94,-4487.14,13435.5,738.952,-2100.98
449.5,9237.65,4149.19,13386.8,0.339823,14198.8,4732.76,-4615.76,13427.6,738.52,-2155.85
450,9165.03,4253.55,13418.6,0.339837,14232.6,4744.18,-4744.18,13418.6,738.022,-2210.07
450.5,9093.67,4356.65,13450.3,0.339823,14266.1,4755.2,-4872.4,13408.3,737.457,-2263.64
451,9023.53,4458.49,13482,0.339783,14299.6,4765.8,-5000.37,13396.8,736.824,-2316.56
451.5,8954.6,4559.06,13513.7,0.339716,14332.8,4775.96,-5128.07,13384,736.121,-2368.81
452,8886.85,4658.35,13545.2,0.339622,14365.8,4785.67,-5255.48,13369.9,735.346,-2420.4
452.5,8820.25,4756.36,13576.6,0.3395,14398.5,4794.92,-5382.56,13354.5,734.5,-2471.33
453,8754.79,4853.08,13607.9,0.339352,14430.9,4803.69,-5509.29,13337.8,733.58,-2521.58
453.5,8690.44,4948.5,13638.9,0.339178,14462.9,4811.98,-5635.64,13319.7,732.586,-2571.16
454,8627.18,5042.62,13669.8,0.338976,14494.6,4819.77,-5761.58,13300.3,731.516,-2620.06
454.5,8564.99,5135.44,13700.4,0.338747,14525.9,4827.04,-5887.09,13279.5,730.371,-2668.29
455,8503.85,5226.94,13730.8,0.338492,14556.8,4833.8,-6012.12,13257.2,729.149,-2715.83
455.5,8443.73,5317.13,13760.9,0.33821,14587.2,4840.02,-6136.66,13233.6,727.849,-2762.69
456,8384.62,5406,13790.6,0.337901,14617.2,4845.7,-6260.67,13208.6,726.471,-2808.87
456.5,8326.5,5493.55,13820,0.337565,14646.6,4850.83,-6384.12,13182.1,725.014,-2854.36
457,8269.35,5579.76,13849.1,0.337203,14675.6,4855.4,-6506.99,13154.2,723.479,-2899.15
457.5,8213.15,5664.65,13877.8,0.336814,14704,4859.39,-6629.24,13124.8,721.864,-2943.26
458,8157.88,5748.21,13906.1,0.336398,14731.8,4862.81,-6750.84,13094,720.169,-2986.68
458.5,8103.52,5830.44,13934,0.335956,14759.1,4865.65,-6871.77,13061.7,718.395,-3029.4
459,8050.07,5911.33,13961.4,0.335487,14785.7,4867.89,-6992,13028,716.54,-3071.43
459.5,7997.49,5990.88,13988.4,0.334992,14811.7,4869.53,-7111.49,12992.8,714.605,-3112.76
460,7945.78,6069.09,14014.9,0.334471,14837.1,4870.56,-7230.22,12956.2,712.591,-3153.4
460.5,7894.92,6145.97,14040.9,0.333923,14861.8,4870.98,-7348.16,12918.1,710.496,-3193.34
461,7844.89,6221.51,14066.4,0.333348,14885.8,4870.78,-7465.28,12878.6,708.321,-3232.59
461.5,7795.68,6295.71,14091.4,0.332748,14909.2,4869.96,-7581.56,12837.6,706.067,-3271.15
462,7747.27,6368.57,14115.8,0.332121,14931.8,4868.51,-7696.96,12795.1,703.733,-3309
462.5,7699.64,6440.09,14139.7,0.331469,14953.7,4866.42,-7811.47,12751.3,701.32,-3346.16
463,7652.8,6510.27,14163.1,0.33079,14974.9,4863.7,-7925.04,12706,698.829,-3382.63
463.5,7606.71,6579.13,14185.8,0.330085,14995.4,4860.34,-8037.67,12659.3,696.259,-3418.41
464,7561.36,6646.65,14208,0.329354,15015,4856.34,-8149.32,12611.1,693.611,-3453.49
464.5,7516.75,6712.83,14229.6,0.328597,15034,4851.7,-8259.96,12561.6,690.886,-3487.88
465,7472.86,6777.7,14250.6,0.327815,15052.1,4846.41,-8369.58,12510.6,688.085,-3521.58
465.5,7429.67,6841.23,14270.9,0.327007,15069.5,4840.46,-8478.15,12458.3,685.208,-3554.59
466,7387.18,6903.45,14290.6,0.326173,15086,4833.87,-8585.65,12404.6,682.255,-3586.92
466.5,7345.37,6964.34,14309.7,0.325314,15101.8,4826.63,-8692.05,12349.6,679.228,-3618.56
467,7304.23,7023.92,14328.2,0.32443,15116.8,4818.74,-8797.33,12293.2,676.127,-3649.52
467.5,7263.74,7082.2,14345.9,0.32352,15130.9,4810.2,-8901.47,12235.5,672.953,-3679.79
468,7223.9,7139.17,14363.1,0.322585,15144.2,4801,-9004.46,12176.5,669.707,-3709.39
468.5,7184.7,7194.83,14379.5,0.321624,15156.7,4791.16,-9106.26,12116.2,666.391,-3738.32
469,7146.12,7249.21,14395.3,0.320639,15168.4,4780.67,-9206.87,12054.6,663.004,-3766.57
469.5,7108.16,7302.29,14410.5,0.319628,15179.2,4769.53,-9306.26,11991.8,659.548,-3794.15
470,7070.79,7354.1,14424.9,0.318593,15189.3,4757.74,-9404.42,11927.7,656.025,-3821.07
470.5,7034.02,7404.62,14438.6,0.317533,15198.4,4745.32,-9501.33,11862.4,652.434,-3847.32
471,6997.84,7453.88,14451.7,0.316449,15206.8,4732.25,-9596.97,11796,648.777,-3872.91
471.5,6962.22,7501.87,14464.1,0.315339,15214.3,4718.55,-9691.33,11728.3,645.056,-3897.85
472,6927.17,7548.61,14475.8,0.314206,15221,4704.21,-9784.39,11659.5,641.271,-3922.13
472.5,6892.67,7594.1,14486.8,0.313048,15226.8,4689.24,-9876.14,11589.5,637.425,-3945.77
473,6858.71,7638.36,14497.1,0.311866,15231.8,4673.65,-9966.58,11518.5,633.517,-3968.76
473.5,6825.29,7681.38,14506.7,0.31066,15236,4657.44,-10055.7,11446.3,629.549,-3991.12
474,6792.4,7723.17,14515.6,0.309429,15239.3,4640.61,-10143.4,11373.1,625.522,-4012.83
474.5,6760.02,7763.76,14523.8,0.308175,15241.8,4623.16,-10229.8,11298.9,621.439,-4033.92
475,6728.16,7803.14,14531.3,0.306898,15243.5,4605.11,-10314.8,11223.6,617.299,-4054.38
475.5,6696.79,7841.32,14538.1,0.305596,15244.4,4586.46,-10398.5,11147.4,613.105,-4074.22
476,6665.92,7878.32,14544.2,0.304271,15244.5,4567.22,-10480.8,11070.1,608.858,-4093.45
476.5,6635.53,7914.14,14549.7,0.302923,15243.7,4547.38,-10561.6,10992,604.558,-4112.06
477,6605.62,7948.8,14554.4,0.301552,15242.2,4526.96,-10641.1,10912.9,600.208,-4130.07
477.5,6576.17,7982.3,14558.5,0.300157,15239.8,4505.97,-10719.2,10832.9,595.81,-4147.47
478,6547.19,8014.66,14561.9,0.29874,15236.7,4484.41,-10795.9,10752.1,591.363,-4164.29
478.5,6518.67,8045.89,14564.6,0.297299,15232.8,4462.28,-10871.1,10670.4,586.87,-4180.51
479,6490.59,8075.99,14566.6,0.295836,15228.1,4439.6,-10945,10587.9,582.332,-4196.15
479.5,6462.95,8104.99,14567.9,0.294351,15222.6,4416.37,-11017.4,10504.6,577.751,-4211.22
480,6435.74,8132.88,14568.6,0.292843,15216.4,4392.61,-11088.4,10420.5,573.127,-4225.71
480.5,6408.96,8159.69,14568.7,0.291313,15209.5,4368.31,-11158,10335.7,568.463,-4239.64
481,6382.6,8185.43,14568,0.28976,15201.8,4343.48,-11226.2,10250.2,563.76,-4253.02
481.5,6356.66,8210.11,14566.8,0.288186,15193.3,4318.15,-11292.9,10164,559.019,-4265.84
482,6331.12,8233.74,14564.9,0.28659,15184.2,4292.3,-11358.3,10077.1,554.242,-4278.11
482.5,6305.98,8256.33,14562.3,0.284972,15174.3,4265.96,-11422.2,9989.63,549.43,-4289.85
483,6281.24,8277.9,14559.1,0.283333,15163.7,4239.12,-11484.7,9901.53,544.584,-4301.06
483.5,6256.88,8298.46,14555.3,0.281672,15152.5,4211.81,-11545.8,9812.84,539.706,-4311.75
484,6232.91,8318.03,14550.9,0.27999,15140.5,4184.03,-11605.5,9723.6,534.798,-4321.91
484.5,6209.32,8336.62,14545.9,0.278287,15128,4155.78,-11663.8,9633.83,529.861,-4331.57
485,6186.1,8354.24,14540.3,0.276563,15114.7,4127.08,-11720.7,9543.55,524.895,-4340.73
485.5,6163.24,8370.91,14534.2,0.274818,15100.8,4097.94,-11776.2,9452.79,519.904,-4349.39
486,6140.75,8386.63,14527.4,0.273053,15086.3,4068.36,-11830.4,9361.58,514.887,-4357.56
486.5,6118.61,8401.44,14520.1,0.271267,15071.2,4038.35,-11883.1,9269.94,509.847,-4365.25
487,6096.82,8415.33,14512.2,0.269461,15055.4,4007.94,-11934.5,9177.89,504.784,-4372.47
487.5,6075.38,8428.34,14503.7,0.267635,15039.1,3977.11,-11984.6,9085.46,499.7,-4379.23
488,6054.28,8440.46,14494.7,0.265789,15022.2,3945.89,-12033.3,8992.68,494.597,-4385.52
488.5,6033.51,8451.72,14485.2,0.263923,15004.8,3914.29,-12080.6,8899.56,489.476,-4391.37
489,6013.08,8462.13,14475.2,0.262037,14986.8,3882.31,-12126.7,8806.13,484.337,-4396.78
489.5,5992.97,8471.7,14464.7,0.260132,14968.3,3849.96,-12171.4,8712.42,479.183,-4401.76
490,5973.18,8480.46,14453.6,0.258208,14949.2,3817.26,-12214.8,8618.45,474.015,-4406.31
490.5,5953.71,8488.42,14442.1,0.256264,14929.7,3784.21,-12256.9,8524.24,468.833,-4410.44
491,5934.56,8495.59,14430.1,0.254302,14909.7,3750.82,-12297.8,8429.81,463.64,-4414.17
491.5,5915.71,8501.99,14417.7,0.252321,14889.2,3717.1,-12337.4,8335.19,458.435,-4417.49
492,5897.16,8507.64,14404.8,0.250321,14868.2,3683.07,-12375.7,8240.39,453.222,-4420.43
492.5,5878.92,8512.54,14391.5,0.248303,14846.8,3648.74,-12412.9,8145.45,448,-4422.98
493,5860.97,8516.73,14377.7,0.246266,14825,3614.1,-12448.8,8050.37,442.771,-4425.15
493.5,5843.32,8520.21,14363.5,0.244212,14802.8,3579.18,-12483.4,7955.19,437.535,-4426.96
494,5825.95,8523,14349,0.242139,14780.1,3543.98,-12516.9,7859.92,432.295,-4428.41
494.5,5808.87,8525.12,14334,0.240049,14757.1,3508.51,-12549.3,7764.58,427.052,-4429.51
495,5792.06,8526.59,14318.6,0.237941,14733.8,3472.78,-12580.4,7669.19,421.805,-4430.27
495.5,5775.54,8527.41,14302.9,0.235816,14710.1,3436.81,-12610.5,7573.77,416.557,-4430.7
496,5759.29,8527.61,14286.9,0.233674,14686,3400.59,-12639.4,7478.33,411.308,-4430.81
496.5,5743.31,8527.2,14270.5,0.231514,14661.7,3364.15,-12667.2,7382.91,406.06,-4430.6
497,5727.59,8526.21,14253.8,0.229338,14637,3327.48,-12693.9,7287.5,400.813,-4430.08
497.5,5712.14,8524.64,14236.8,0.227145,14612.1,3290.6,-12719.6,7192.14,395.568,-4429.26
498,5696.95,8522.52,14219.5,0.224936,14586.9,3253.52,-12744.2,7096.84,390.326,-4428.16
498.5,5682.02,8519.85,14201.9,0.22271,14561.5,3216.25,-12767.7,7001.61,385.089,-4426.77
499,5667.33,8516.66,14184,0.220468,14535.8,3178.79,-12790.3,6906.48,379.856,-4425.12
499.5,5652.9,8512.97,14165.9,0.21821,14510,3141.15,-12811.8,6811.45,374.63,-4423.2
500,5638.72,8508.79,14147.5,0.215937,14483.9,3103.35,-12832.4,6716.54,369.41,-4421.03
500.5,5624.78,8504.13,14128.9,0.213648,14457.6,3065.39,-12852,6621.76,364.197,-4418.61
501,5611.09,8499.02,14110.1,0.211343,14431.2,3027.28,-12870.7,6527.14,358.993,-4415.95
501.5,5597.63,8493.47,14091.1,0.209024,14404.6,2989.03,-12888.5,6432.68,353.797,-4413.07
502,5584.41,8487.5,14071.9,0.206689,14377.9,2950.65,-12905.4,6338.39,348.611,-4409.97
502.5,5571.42,8481.12,14052.5,0.20434,14351.1,2912.13,-12921.4,6244.29,343.436,-4406.65
503,5558.66,8474.35,14033,0.201975,14324.2,2873.5,-12936.6,6150.4,338.272,-4403.13
503.5,5546.13,8467.21,14013.3,0.199597,14297.2,2834.76,-12950.9,6056.71,333.119,-4399.42
504,5533.83,8459.71,13993.5,0.197204,14270.1,2795.92,-12964.4,5963.25,327.979,-4395.53
504.5,5521.74,8451.88,13973.6,0.194797,14243,2756.98,-12977.1,5870.02,322.851,-4391.46
505,5509.88,8443.71,13953.6,0.192377,14215.8,2717.96,-12989.1,5777.03,317.737,-4387.22
505.5,5498.24,8435.25,13933.5,0.189942,14188.7,2678.85,-13000.3,5684.3,312.637,-4382.81
506,5486.81,8426.48,13913.3,0.187494,14161.5,2639.67,-13010.7,5591.83,307.551,-4378.26
506.5,5475.6,8417.45,13893,0.185033,14134.3,2600.42,-13020.5,5499.64,302.48,-4373.57
507,5464.6,8408.15,13872.7,0.182559,14107.2,2561.11,-13029.5,5407.72,297.424,-4368.74
507.5,5453.8,8398.61,13852.4,0.180071,14080.1,2521.74,-13037.9,5316.08,292.385,-4363.78
508,5443.21,8388.85,13832.1,0.177571,14053,2482.33,-13045.7,5224.75,287.361,-4358.71
508.5,5432.83,8378.87,13811.7,0.175059,14026.1,2442.87,-13052.8,5133.71,282.354,-4353.52
509,5422.65,8368.69,13791.3,0.172534,13999.2,2403.37,-13059.3,5042.98,277.364,-4348.24
509.5,5412.67,8358.34,13771,0.169997,13972.4,2363.85,-13065.2,4952.56,272.391,-4342.85
510,5402.89,8347.81,13750.7,0.167448,13945.8,2324.29,-13070.6,4862.46,267.435,-4337.39
510.5,5393.31,8337.14,13730.4,0.164887,13919.2,2284.72,-13075.4,4772.68,262.497,-4331.84
511,5383.92,8326.33,13710.3,0.162315,13892.9,2245.13,-13079.7,4683.23,257.577,-4326.23
511.5,5374.72,8315.4,13690.1,0.159731,13866.6,2205.53,-13083.5,4594.1,252.676,-4320.55
512,5365.72,8304.36,13670.1,0.157136,13840.6,2165.92,-13086.8,4505.32,247.792,-4314.81
512.5,5356.9,8293.24,13650.1,0.15453,13814.8,2126.31,-13089.6,4416.87,242.928,-4309.03
513,5348.27,8282.03,13630.3,0.151914,13789.1,2086.71,-13092,4328.76,238.082,-4303.21
513.5,5339.83,8270.76,13610.6,0.149286,13763.7,2047.11,-13094,4240.99,233.254,-4297.35
514,5331.57,8259.44,13591,0.146649,13738.5,2007.52,-13095.6,4153.56,228.446,-4291.47
514.5,5323.5,8248.09,13571.6,0.144001,13713.5,1967.94,-13096.7,4066.48,223.657,-4285.57
515,5315.61,8236.71,13552.3,0.141343,13688.8,1928.38,-13097.5,3979.75,218.886,-4279.66
515.5,5307.89,8225.33,13533.2,0.138675,13664.4,1888.84,-13098,3893.36,214.135,-4273.75
516,5300.36,8213.95,13514.3,0.135998,13640.3,1849.33,-13098.1,3807.32,209.402,-4267.83
516.5,5293,8202.59,13495.6,0.133311,13616.4,1809.84,-13097.9,3721.62,204.689,-4261.93
517,5285.82,8191.26,13477.1,0.130615,13592.9,1770.38,-13097.5,3636.27,199.995,-4256.04
517.5,5278.81,8179.98,13458.8,0.12791,13569.6,1730.96,-13096.7,3551.26,195.319,-4250.18
518,5271.97,8168.75,13440.7,0.125196,13546.7,1691.57,-13095.7,3466.59,190.662,-4244.35
518.5,5265.31,8157.59,13422.9,0.122473,13524.2,1652.21,-13094.4,3382.26,186.024,-4238.55
519,5258.81,8146.5,13405.3,0.119742,13502,1612.89,-13093,3298.27,181.405,-4232.79
519.5,5252.49,8135.52,13388,0.117003,13480.2,1573.62,-13091.3,3214.61,176.804,-4227.08
520,5246.33,8124.63,13371,0.114255,13458.7,1534.38,-13089.4,3131.29,172.221,-4221.43
520.5,5240.34,8113.86,13354.2,0.1115,13437.6,1495.19,-13087.3,3048.29,167.656,-4215.83
521,5234.51,8103.22,13337.7,0.108737,13417,1456.05,-13085.1,2965.62,163.109,-4210.3
521.5,5228.85,8092.72,13321.6,0.105966,13396.7,1416.95,-13082.8,2883.27,158.58,-4204.84
522,5223.35,8082.36,13305.7,0.103189,13376.9,1377.89,-13080.3,2801.24,154.068,-4199.46
522.5,5218.01,8072.16,13290.2,0.100404,13357.4,1338.89,-13077.7,2719.51,149.573,-4194.16
523,5212.84,8062.13,13275,0.0976122,13338.5,1299.93,-13075,2638.1,145.095,-4188.95
523.5,5207.82,8052.28,13260.1,0.0948138,13319.9,1261.02,-13072.2,2556.98,140.634,-4183.83
524,5202.97,8042.62,13245.6,0.0920089,13301.9,1222.16,-13069.4,2476.16,136.189,-4178.81
524.5,5198.27,8033.16,13231.4,0.0891977,13284.2,1183.35,-13066.4,2395.63,131.76,-4173.9
525,5193.73,8023.9,13217.6,0.0863804,13267.1,1144.59,-13063.5,2315.38,127.346,-4169.09
525.5,5189.35,8014.86,13204.2,0.0835572,13250.4,1105.88,-13060.5,2235.41,122.948,-4164.39
526,5185.13,8006.04,13191.2,0.0807283,13234.3,1067.22,-13057.5,2155.71,118.564,-4159.81
526.5,5181.06,7997.45,13178.5,0.0778939,13218.6,1028.61,-13054.5,2076.28,114.195,-4155.34
527,5177.14,7989.11,13166.2,0.0750541,13203.4,990.041,-13051.5,1997.09,109.84,-4151.01
527.5,5173.38,7981.01,13154.4,0.0722093,13188.8,951.523,-13048.5,1918.16,105.499,-4146.8
528,5169.77,7973.17,13142.9,0.0693595,13174.6,913.052,-13045.6,1839.47,101.171,-4142.73
528.5,5166.31,7965.6,13131.9,0.066505,13161,874.627,-13042.7,1761.01,96.8557,-4138.79
529,5163,7958.29,13121.3,0.063646,13147.9,836.247,-13039.8,1682.78,92.5528,-4135
529.5,5159.85,7951.26,13111.1,0.0607826,13135.4,797.91,-13037,1604.76,88.2619,-4131.35
530,5156.84,7944.52,13101.4,0.0579151,13123.4,759.616,-13034.2,1526.95,83.9824,-4127.84
530.5,5153.99,7938.06,13092.1,0.0550437,13111.9,721.363,-13031.6,1449.34,79.7138,-4124.49
531,5151.29,7931.9,13083.2,0.0521685,13101,683.15,-13029,1371.92,75.4557,-4121.29
531.5,5148.73,7926.05,13074.8,0.0492898,13090.7,644.975,-13026.5,1294.68,71.2077,-4118.24
532,5146.32,7920.49,13066.8,0.0464077,13080.9,606.836,-13024.1,1217.62,66.969,-4115.36
532.5,5144.06,7915.25,13059.3,0.0435225,13071.7,568.733,-13021.8,1140.72,62.7394,-4112.64
533,5141.95,7910.33,13052.3,0.0406343,13063.1,530.662,-13019.7,1063.97,58.5181,-4110.08
533.5,5139.99,7905.73,13045.7,0.0377434,13055,492.623,-13017.6,987.36,54.3048,-4107.68
534,5138.17,7901.45,13039.6,0.0348499,13047.5,454.613,-13015.7,910.889,50.0989,-4105.46
534.5,5136.5,7897.49,13034,0.031954,13040.7,416.63,-13013.9,834.541,45.8997,-4103.41
535,5134.98,7893.88,13028.9,0.029056,13034.4,378.673,-13012.3,758.307,41.7069,-4101.53
535.5,5133.6,7890.59,13024.2,0.026156,13028.6,340.739,-13010.8,682.178,37.5198,-4099.82
536,5132.37,7887.65,13020,0.0232543,13023.5,302.825,-13009.4,606.143,33.3378,-4098.29
536.5,5131.28,7885.04,13016.3,0.0203509,13019,264.931,-13008.2,530.191,29.1605,-4096.94
537,5130.34,7882.78,13013.1,0.0174462,13015.1,227.052,-13007.2,454.312,24.9872,-4095.76
537.5,5129.54,7880.86,13010.4,0.0145403,13011.8,189.189,-13006.3,378.497,20.8173,-4094.76
538,5128.89,7879.29,13008.2,0.0116334,13009.1,151.336,-13005.5,302.735,16.6504,-4093.95
538.5,5128.38,7878.06,13006.4,0.00872576,13006.9,113.494,-13005,227.014,12.4858,-4093.31
539,5128.02,7877.19,13005.2,0.0058175,13005.4,75.6587,-13004.5,151.325,8.32288,-4092.86
539.5,5127.8,7876.66,13004.5,0.00290885,13004.5,37.8281,-13004.3,75.6572,4.16115,-4092.58
540,1460.06,7876.49,9336.54,4.08216e-17,9336.54,3.81132e-13,-9336.54,1.1434e-12,6.28868e-14,-4092.49
540.5,1460.06,7876.66,9336.72,-0.00290885,9336.76,-27.1592,-9336.6,-54.3191,-2.98755,-4092.58
541,1460.06,7877.19,9337.24,-0.0058175,9337.4,-54.32,-9336.77,-108.646,-5.97551,-4092.86
541.5,1460.06,7878.06,9338.12,-0.00872576,9338.47,-81.4842,-9337.05,-162.987,-8.96429,-4093.31
542,1460.06,7879.29,9339.34,-0.0116334,9339.97,-108.653,-9337.44,-217.351,-11.9543,-4093.95
542.5,1460.06,7880.86,9340.91,-0.0145403,9341.9,-135.829,-9337.95,-271.745,-14.946,-4094.76
543,1460.06,7882.78,9342.83,-0.0174462,9344.25,-163.013,-9338.56,-326.176,-17.9397,-4095.76
543.5,1460.06,7885.04,9345.09,-0.0203509,9347.03,-190.207,-9339.28,-380.652,-20.9358,-4096.94
544,1460.06,7887.65,9347.7,-0.0232543,9350.23,-217.413,-9340.1,-435.179,-23.9349,-4098.29
544.5,1460.06,7890.59,9350.65,-0.026156,9353.85,-244.631,-9341.02,-489.766,-26.9371,-4099.82
545,1460.06,7893.88,9353.93,-0.029056,9357.88,-271.864,-9342.03,-544.419,-29.943,-4101.53
545.5,1460.06,7897.49,9357.55,-0.031954,9362.33,-299.113,-9343.14,-599.145,-32.953,-4103.41
546,1460.06,7901.45,9361.5,-0.0348499,9367.19,-326.379,-9344.33,-653.952,-35.9674,-4105.46
546.5,1460.06,7905.73,9365.78,-0.0377434,9372.46,-353.664,-9345.61,-708.846,-38.9865,-4107.68
547,1460.06,7910.33,9370.38,-0.0406343,9378.13,-380.969,-9346.97,-763.834,-42.0109,-4110.08
547.5,1460.06,7915.25,9375.31,-0.0435225,9384.2,-408.294,-9348.39,-818.922,-45.0407,-4112.64
548,1460.06,7920.49,9380.55,-0.0464077,9390.66,-435.642,-9349.89,-874.117,-48.0765,-4115.36
548.5,1460.06,7926.05,9386.1,-0.0492898,9397.51,-463.014,-9351.44,-929.426,-51.1184,-4118.24
549,1460.06,7931.9,9391.96,-0.0521685,9404.75,-490.409,-9353.05,-984.855,-54.167,-4121.29
549.5,1460.06,7938.06,9398.12,-0.0550437,9412.37,-517.83,-9354.7,-1040.41,-57.2225,-4124.49
550,1460.06,7944.52,9404.57,-0.0579151,9420.37,-545.277,-9356.38,-1096.09,-60.2852,-4127.84
550.5,1460.06,7951.26,9411.32,-0.0607826,9428.73,-572.75,-9358.1,-1151.92,-63.3555,-4131.35
551,1460.06,7958.29,9418.35,-0.063646,9437.45,-600.25,-9359.84,-1207.88,-66.4336,-4135
551.5,1460.06,7965.6,9425.65,-0.066505,9446.54,-627.779,-9361.59,-1264,-69.5198,-4138.79
552,1460.06,7973.17,9433.23,-0.0693595,9455.96,-655.335,-9363.34,-1320.26,-72.6145,-4142.73
552.5,1460.06,7981.01,9441.07,-0.0722093,9465.73,-682.92,-9365.09,-1376.69,-75.7179,-4146.8
553,1460.06,7989.11,9449.16,-0.0750541,9475.84,-710.533,-9366.82,-1433.28,-78.8302,-4151.01
553.5,1460.06,7997.45,9457.51,-0.0778939,9486.27,-738.175,-9368.52,-1490.03,-81.9517,-4155.34
554,1460.06,8006.04,9466.09,-0.0807283,9497.02,-765.846,-9370.18,-1546.96,-85.0827,-4159.81
554.5,1460.06,8014.86,9474.91,-0.0835572,9508.08,-793.545,-9371.8,-1604.06,-88.2233,-4164.39
555,1460.06,8023.9,9483.95,-0.0863804,9519.45,-821.271,-9373.36,-1661.34,-91.3737,-4169.09
555.5,1460.06,8033.16,9493.21,-0.0891977,9531.1,-849.025,-9374.84,-1718.8,-94.5342,-4173.9
556,1460.06,8042.62,9502.68,-0.0920089,9543.04,-876.806,-9376.24,-1776.45,-97.7049,-4178.81
556.5,1460.06,8052.28,9512.34,-0.0948138,9555.26,-904.613,-9377.54,-1834.29,-100.886,-4183.83
557,1460.06,8062.13,9522.19,-0.0976122,9567.73,-932.445,-9378.73,-1892.32,-104.077,-4188.95
557.5,1460.06,8072.16,9532.22,-0.100404,9580.47,-960.301,-9379.81,-1950.54,-107.28,-4194.16
558,1460.06,8082.36,9542.42,-0.103189,9593.45,-988.179,-9380.74,-2008.95,-110.493,-4199.46
558.5,1460.06,8092.72,9552.77,-0.105966,9606.66,-1016.08,-9381.53,-2067.57,-113.716,-4204.84
559,1460.06,8103.22,9563.28,-0.108737,9620.09,-1044,-9382.15,-2126.38,-116.951,-4210.3
559.5,1460.06,8113.86,9573.92,-0.1115,9633.74,-1071.94,-9382.59,-2185.39,-120.196,-4215.83
560,1460.06,8124.63,9584.69,-0.114255,9647.59,-1099.89,-9382.85,-2244.6,-123.453,-4221.43
560.5,1460.06,8135.52,9595.57,-0.117003,9661.63,-1127.86,-9382.89,-2304.01,-126.72,-4227.08
561,1460.06,8146.5,9606.56,-0.119742,9675.84,-1155.84,-9382.71,-2363.62,-129.999,-4232.79
561.5,1460.06,8157.59,9617.64,-0.122473,9690.22,-1183.83,-9382.3,-2423.42,-133.288,-4238.55
562,1460.06,8168.75,9628.8,-0.125196,9704.76,-1211.82,-9381.63,-2483.43,-136.589,-4244.35
562.5,1460.06,8179.98,9640.03,-0.12791,9719.43,-1239.82,-9380.69,-2543.63,-139.9,-4250.18
563,1460.06,8191.26,9651.32,-0.130615,9734.23,-1267.82,-9379.46,-2604.03,-143.222,-4256.04
563.5,1460.06,8202.59,9662.65,-0.133311,9749.15,-1295.82,-9377.93,-2664.63,-146.554,-4261.93
564,1460.06,8213.95,9674.01,-0.135998,9764.16,-1323.81,-9376.09,-2725.41,-149.897,-4267.83
564.5,1460.06,8225.33,9685.38,-0.138675,9779.27,-1351.8,-9373.91,-2786.38,-153.251,-4273.75
565,1460.06,8236.71,9696.77,-0.141343,9794.44,-1379.77,-9371.37,-2847.54,-156.614,-4279.66
565.5,1460.06,8248.09,9708.14,-0.144001,9809.68,-1407.72,-9368.47,-2908.87,-159.988,-4285.57
566,1460.06,8259.44,9719.5,-0.146649,9824.96,-1435.66,-9365.18,-2970.39,-163.371,-4291.47
566.5,1460.06,8270.76,9730.82,-0.149286,9840.27,-1463.57,-9361.48,-3032.07,-166.764,-4297.35
567,1460.06,8282.03,9742.09,-0.151914,9855.59,-1491.45,-9357.36,-3093.92,-170.166,-4303.21
